ts,symbol,funding_pct_8h,annual_funding_pct,mark_price,hedgeable,go
2026-07-25T21:42:44+00:00,BTCUSD,0.01,10.95,64329.17059617,True,False
2026-07-25T21:53:18+00:00,XRPUSD,0.01,10.95,1.1001927,True,False
2026-07-25T21:53:18+00:00,SOLUSD,0.01,10.95,74.49407544,True,False
2026-07-25T21:53:18+00:00,ETHUSD,-0.00295,-3.23,1873.0463065,True,False
2026-07-25T21:53:18+00:00,BTCUSD,0.01,10.95,64350.19455801,True,False
2026-07-25T22:03:52+00:00,XRPUSD,0.01,10.95,1.09954735,True,False
2026-07-25T22:03:52+00:00,SOLUSD,0.01,10.95,74.46263451,True,False
2026-07-25T22:03:52+00:00,ETHUSD,-0.00296,-3.25,1872.33456202,True,False
2026-07-25T22:03:52+00:00,BTCUSD,0.01,10.95,64353.55956628,True,False
2026-07-25T22:14:26+00:00,XRPUSD,0.01,10.95,1.09913851,True,False
2026-07-25T22:14:26+00:00,SOLUSD,0.01,10.95,74.44568483,True,False
2026-07-25T22:14:26+00:00,ETHUSD,-0.00298,-3.27,1872.80005225,True,False
2026-07-25T22:14:26+00:00,BTCUSD,0.01,10.95,64344.20901574,True,False
2026-07-25T22:24:59+00:00,XRPUSD,0.01,10.95,1.10029276,True,False
2026-07-25T22:24:59+00:00,SOLUSD,0.01,10.95,74.4147279,True,False
2026-07-25T22:24:59+00:00,ETHUSD,-0.00305,-3.34,1873.73270443,True,False
2026-07-25T22:24:59+00:00,BTCUSD,0.01,10.95,64365.87900323,True,False
2026-07-25T22:35:34+00:00,XRPUSD,0.01,10.95,1.09997225,True,False
2026-07-25T22:35:34+00:00,SOLUSD,0.01,10.95,74.37740639,True,False
2026-07-25T22:35:34+00:00,ETHUSD,-0.00318,-3.48,1873.81136494,True,False
2026-07-25T22:35:34+00:00,BTCUSD,0.01,10.95,64334.67091705,True,False
2026-07-25T22:46:08+00:00,XRPUSD,0.01,10.95,1.0998975,True,False
2026-07-25T22:46:08+00:00,SOLUSD,0.01,10.95,74.4026632,True,False
2026-07-25T22:46:08+00:00,ETHUSD,-0.00315,-3.45,1873.58950743,True,False
2026-07-25T22:46:08+00:00,BTCUSD,0.01,10.95,64351.27310907,True,False
2026-07-25T22:56:42+00:00,XRPUSD,0.01,10.95,1.10118608,True,False
2026-07-25T22:56:42+00:00,SOLUSD,0.01,10.95,74.50530256,True,False
2026-07-25T22:56:42+00:00,ETHUSD,-0.00301,-3.29,1875.94548185,True,False
2026-07-25T22:56:42+00:00,BTCUSD,0.01,10.95,64387.79614429,True,False
2026-07-25T23:07:17+00:00,XRPUSD,0.01,10.95,1.10116465,True,False
2026-07-25T23:07:17+00:00,SOLUSD,0.01,10.95,74.46999224,True,False
2026-07-25T23:07:17+00:00,ETHUSD,-0.00272,-2.97,1874.6795713,True,False
2026-07-25T23:07:17+00:00,BTCUSD,0.01,10.95,64391.24619014,True,False
2026-07-25T23:17:52+00:00,XRPUSD,0.01,10.95,1.09956902,True,False
2026-07-25T23:17:52+00:00,SOLUSD,0.01,10.95,74.46368405,True,False
2026-07-25T23:17:52+00:00,ETHUSD,-0.00255,-2.79,1873.60051832,True,False
2026-07-25T23:17:52+00:00,BTCUSD,0.01,10.95,64392.59218969,True,False
2026-07-25T23:28:26+00:00,XRPUSD,0.01,10.95,1.09850888,True,False
2026-07-25T23:28:26+00:00,SOLUSD,0.01,10.95,74.43273119,True,False
2026-07-25T23:28:26+00:00,ETHUSD,-0.00235,-2.57,1873.38727517,True,False
2026-07-25T23:28:26+00:00,BTCUSD,0.01,10.95,64374.206726,True,False
2026-07-25T23:39:00+00:00,XRPUSD,0.01,10.95,1.09883426,True,False
2026-07-25T23:39:00+00:00,SOLUSD,0.01,10.95,74.52264572,True,False
2026-07-25T23:39:00+00:00,ETHUSD,-0.00215,-2.35,1874.67694433,True,False
2026-07-25T23:39:00+00:00,BTCUSD,0.01,10.95,64401.12970302,True,False
2026-07-25T23:49:34+00:00,XRPUSD,0.01,10.95,1.09869009,True,False
2026-07-25T23:49:34+00:00,SOLUSD,0.01,10.95,74.49666892,True,False
2026-07-25T23:49:34+00:00,ETHUSD,-0.00201,-2.2,1874.69408198,True,False
2026-07-25T23:49:34+00:00,BTCUSD,0.01,10.95,64373.98703878,True,False
2026-07-26T00:00:08+00:00,XRPUSD,0.01,10.95,1.09804503,True,False
2026-07-26T00:00:08+00:00,SOLUSD,0.01,10.95,74.52597167,True,False
2026-07-26T00:00:08+00:00,ETHUSD,-0.00171,-1.87,1874.03440847,True,False
2026-07-26T00:00:08+00:00,BTCUSD,0.01,10.95,64352.97485331,True,False
2026-07-26T00:10:42+00:00,XRPUSD,0.01,10.95,1.09899765,True,False
2026-07-26T00:10:42+00:00,SOLUSD,0.01,10.95,74.58799712,True,False
2026-07-26T00:10:42+00:00,ETHUSD,-0.00144,-1.57,1875.60371479,True,False
2026-07-26T00:10:42+00:00,BTCUSD,0.01,10.95,64388.40595859,True,False
2026-07-26T00:21:17+00:00,XRPUSD,0.01,10.95,1.0994843,True,False
2026-07-26T00:21:17+00:00,SOLUSD,0.01,10.95,74.76553336,True,False
2026-07-26T00:21:17+00:00,ETHUSD,-0.0013,-1.43,1877.28898323,True,False
2026-07-26T00:21:17+00:00,BTCUSD,0.01,10.95,64408.65290694,True,False
2026-07-26T00:31:51+00:00,XRPUSD,0.01,10.95,1.09969481,True,False
2026-07-26T00:31:51+00:00,SOLUSD,0.01,10.95,74.88734142,True,False
2026-07-26T00:31:51+00:00,ETHUSD,-0.00113,-1.24,1877.95766531,True,False
2026-07-26T00:31:51+00:00,BTCUSD,0.01,10.95,64442.06305895,True,False
2026-07-26T00:42:26+00:00,XRPUSD,0.01,10.95,1.0986311,True,False
2026-07-26T00:42:26+00:00,SOLUSD,0.01,10.95,74.70515439,True,False
2026-07-26T00:42:26+00:00,ETHUSD,-0.00097,-1.06,1875.85146033,True,False
2026-07-26T00:42:26+00:00,BTCUSD,0.01,10.95,64389.53992068,True,False
2026-07-26T00:53:01+00:00,XRPUSD,0.01,10.95,1.09900746,True,False
2026-07-26T00:53:01+00:00,SOLUSD,0.01,10.95,74.75300982,True,False
2026-07-26T00:53:01+00:00,ETHUSD,-0.00066,-0.73,1877.0436496,True,False
2026-07-26T00:53:01+00:00,BTCUSD,0.01,10.95,64421.41166545,True,False
2026-07-26T01:03:36+00:00,XRPUSD,0.01,10.95,1.09961225,True,False
2026-07-26T01:03:36+00:00,SOLUSD,0.01,10.95,74.7499774,True,False
2026-07-26T01:03:36+00:00,ETHUSD,-0.00058,-0.64,1878.45390387,True,False
2026-07-26T01:03:36+00:00,BTCUSD,0.01,10.95,64455.42243313,True,False
2026-07-26T01:25:06+00:00,XRPUSD,0.01,10.95,1.10019681,True,False
2026-07-26T01:25:06+00:00,SOLUSD,0.01,10.95,74.7159993,True,False
2026-07-26T01:25:06+00:00,ETHUSD,-0.00025,-0.28,1878.57550776,True,False
2026-07-26T01:25:06+00:00,BTCUSD,0.01,10.95,64449.7310671,True,False
2026-07-26T01:35:41+00:00,XRPUSD,0.01,10.95,1.10008002,True,False
2026-07-26T01:35:41+00:00,SOLUSD,0.01,10.95,74.76186123,True,False
2026-07-26T01:35:41+00:00,ETHUSD,-0.0001,-0.11,1879.35456743,True,False
2026-07-26T01:35:41+00:00,BTCUSD,0.01,10.95,64478.65526284,True,False
2026-07-26T01:46:16+00:00,XRPUSD,0.01,10.95,1.09991364,True,False
2026-07-26T01:46:16+00:00,SOLUSD,0.01,10.95,74.76193721,True,False
2026-07-26T01:46:16+00:00,ETHUSD,-2e-05,-0.02,1878.09917988,True,False
2026-07-26T01:46:16+00:00,BTCUSD,0.01,10.95,64444.92185101,True,False
2026-07-26T01:56:50+00:00,XRPUSD,0.01,10.95,1.10054211,True,False
2026-07-26T01:56:50+00:00,SOLUSD,0.01,10.95,74.83291013,True,False
2026-07-26T01:56:50+00:00,ETHUSD,-0.0,-0.0,1878.06553007,True,False
2026-07-26T01:56:50+00:00,BTCUSD,0.01,10.95,64452.07725849,True,False
2026-07-26T02:07:25+00:00,XRPUSD,0.01,10.95,1.09962501,True,False
2026-07-26T02:07:25+00:00,SOLUSD,0.01,10.95,74.7744933,True,False
2026-07-26T02:07:25+00:00,ETHUSD,0.0001,0.11,1876.88519095,True,False
2026-07-26T02:07:25+00:00,BTCUSD,0.01,10.95,64413.9435931,True,False
2026-07-26T02:18:00+00:00,XRPUSD,0.01,10.95,1.10024742,True,False
2026-07-26T02:18:00+00:00,SOLUSD,0.01,10.95,74.79588124,True,False
2026-07-26T02:18:00+00:00,ETHUSD,0.00034,0.37,1878.52234527,True,False
2026-07-26T02:18:00+00:00,BTCUSD,0.01,10.95,64452.87320062,True,False
2026-07-26T02:28:35+00:00,XRPUSD,0.01,10.95,1.09986809,True,False
2026-07-26T02:28:35+00:00,SOLUSD,0.01,10.95,74.78738734,True,False
2026-07-26T02:28:35+00:00,ETHUSD,0.00045,0.49,1877.96701826,True,False
2026-07-26T02:28:35+00:00,BTCUSD,0.01,10.95,64451.753758,True,False
2026-07-26T02:39:10+00:00,XRPUSD,0.01,10.95,1.09971526,True,False
2026-07-26T02:39:10+00:00,SOLUSD,0.01,10.95,74.81777595,True,False
2026-07-26T02:39:10+00:00,ETHUSD,0.00063,0.69,1877.51666418,True,False
2026-07-26T02:39:10+00:00,BTCUSD,0.01,10.95,64420.31923737,True,False
2026-07-26T02:49:44+00:00,XRPUSD,0.01,10.95,1.10043549,True,False
2026-07-26T02:49:44+00:00,SOLUSD,0.01,10.95,74.8706342,True,False
2026-07-26T02:49:44+00:00,ETHUSD,0.00081,0.89,1878.79973913,True,False
2026-07-26T02:49:44+00:00,BTCUSD,0.01,10.95,64445.13135708,True,False
2026-07-26T03:00:19+00:00,XRPUSD,0.01,10.95,1.10088088,True,False
2026-07-26T03:00:19+00:00,SOLUSD,0.01,10.95,74.90357931,True,False
2026-07-26T03:00:19+00:00,ETHUSD,0.00118,1.29,1880.11701443,True,False
2026-07-26T03:00:19+00:00,BTCUSD,0.01,10.95,64500.10995451,True,False
2026-07-26T03:10:54+00:00,XRPUSD,0.01,10.95,1.09999893,True,False
2026-07-26T03:10:54+00:00,SOLUSD,0.01,10.95,74.84847557,True,False
2026-07-26T03:10:54+00:00,ETHUSD,0.00132,1.45,1878.74967456,True,False
2026-07-26T03:10:54+00:00,BTCUSD,0.01,10.95,64473.81451062,True,False
2026-07-26T03:21:29+00:00,XRPUSD,0.01,10.95,1.10075821,True,False
2026-07-26T03:21:29+00:00,SOLUSD,0.01,10.95,74.94329703,True,False
2026-07-26T03:21:29+00:00,ETHUSD,0.00142,1.56,1880.53685407,True,False
2026-07-26T03:21:29+00:00,BTCUSD,0.01,10.95,64528.41104291,True,False
2026-07-26T03:32:03+00:00,XRPUSD,0.01,10.95,1.10061692,True,False
2026-07-26T03:32:03+00:00,SOLUSD,0.01,10.95,74.92440074,True,False
2026-07-26T03:32:03+00:00,ETHUSD,0.00157,1.72,1880.44610389,True,False
2026-07-26T03:32:03+00:00,BTCUSD,0.01,10.95,64519.88310716,True,False
2026-07-26T03:42:38+00:00,XRPUSD,0.01,10.95,1.10257986,True,False
2026-07-26T03:42:38+00:00,SOLUSD,0.01,10.95,74.99478284,True,False
2026-07-26T03:42:38+00:00,ETHUSD,0.00161,1.76,1882.22495135,True,False
2026-07-26T03:42:38+00:00,BTCUSD,0.01,10.95,64540.64683845,True,False
2026-07-26T03:53:14+00:00,XRPUSD,0.01,10.95,1.10182741,True,False
2026-07-26T03:53:14+00:00,SOLUSD,0.01,10.95,74.99387525,True,False
2026-07-26T03:53:14+00:00,ETHUSD,0.00176,1.93,1880.99211521,True,False
2026-07-26T03:53:14+00:00,BTCUSD,0.01,10.95,64519.18350098,True,False
2026-07-26T04:03:49+00:00,XRPUSD,0.01,10.95,1.10145532,True,False
2026-07-26T04:03:49+00:00,SOLUSD,0.01,10.95,75.05740308,True,False
2026-07-26T04:03:49+00:00,ETHUSD,0.00195,2.14,1880.89285589,True,False
2026-07-26T04:03:49+00:00,BTCUSD,0.01,10.95,64505.40785729,True,False
2026-07-26T04:14:24+00:00,XRPUSD,0.01,10.95,1.10054341,True,False
2026-07-26T04:14:24+00:00,SOLUSD,0.01,10.95,74.95644494,True,False
2026-07-26T04:14:24+00:00,ETHUSD,0.00229,2.5,1879.97118554,True,False
2026-07-26T04:14:24+00:00,BTCUSD,0.01,10.95,64484.90043827,True,False
2026-07-26T04:24:59+00:00,XRPUSD,0.01,10.95,1.10261974,True,False
2026-07-26T04:24:59+00:00,SOLUSD,0.01,10.95,75.06664009,True,False
2026-07-26T04:24:59+00:00,ETHUSD,0.00252,2.76,1882.66945463,True,False
2026-07-26T04:24:59+00:00,BTCUSD,0.01,10.95,64515.71246892,True,False
2026-07-26T04:35:34+00:00,XRPUSD,0.01,10.95,1.1031361,True,False
2026-07-26T04:35:34+00:00,SOLUSD,0.01,10.95,75.14500428,True,False
2026-07-26T04:35:34+00:00,ETHUSD,0.00282,3.09,1883.55558268,True,False
2026-07-26T04:35:34+00:00,BTCUSD,0.01,10.95,64524.52392042,True,False
2026-07-26T04:46:09+00:00,XRPUSD,0.01,10.95,1.10404723,True,False
2026-07-26T04:46:09+00:00,SOLUSD,0.01,10.95,75.18890942,True,False
2026-07-26T04:46:09+00:00,ETHUSD,0.00309,3.39,1886.95119563,True,False
2026-07-26T04:46:09+00:00,BTCUSD,0.01,10.95,64563.40106761,True,False
2026-07-26T04:56:44+00:00,XRPUSD,0.01,10.95,1.1019636,True,False
2026-07-26T04:56:44+00:00,SOLUSD,0.01,10.95,75.04538732,True,False
2026-07-26T04:56:44+00:00,ETHUSD,0.00324,3.55,1885.50760858,True,False
2026-07-26T04:56:44+00:00,BTCUSD,0.01,10.95,64504.76801114,True,False
2026-07-26T05:07:19+00:00,XRPUSD,0.01,10.95,1.1012376,True,False
2026-07-26T05:07:19+00:00,SOLUSD,0.01,10.95,75.04740356,True,False
2026-07-26T05:07:19+00:00,ETHUSD,0.00327,3.58,1885.05266542,True,False
2026-07-26T05:07:19+00:00,BTCUSD,0.01,10.95,64475.36944866,True,False
2026-07-26T05:17:55+00:00,XRPUSD,0.01,10.95,1.10155789,True,False
2026-07-26T05:17:55+00:00,SOLUSD,0.01,10.95,75.12760959,True,False
2026-07-26T05:17:55+00:00,ETHUSD,0.00335,3.67,1885.7169556,True,False
2026-07-26T05:17:55+00:00,BTCUSD,0.01,10.95,64486.44819808,True,False
2026-07-26T05:28:30+00:00,XRPUSD,0.01,10.95,1.10082225,True,False
2026-07-26T05:28:30+00:00,SOLUSD,0.01,10.95,75.07397943,True,False
2026-07-26T05:28:30+00:00,ETHUSD,0.00354,3.87,1884.3287841,True,False
2026-07-26T05:28:30+00:00,BTCUSD,0.01,10.95,64470.45060062,True,False
2026-07-26T05:39:05+00:00,XRPUSD,0.01,10.95,1.10053748,True,False
2026-07-26T05:39:05+00:00,SOLUSD,0.01,10.95,75.05397675,True,False
2026-07-26T05:39:05+00:00,ETHUSD,0.00351,3.84,1884.44480483,True,False
2026-07-26T05:39:05+00:00,BTCUSD,0.01,10.95,64445.9062058,True,False
2026-07-26T05:49:40+00:00,XRPUSD,0.01,10.95,1.10093072,True,False
2026-07-26T05:49:40+00:00,SOLUSD,0.01,10.95,75.06727478,True,False
2026-07-26T05:49:40+00:00,ETHUSD,0.00355,3.89,1884.2054725,True,False
2026-07-26T05:49:40+00:00,BTCUSD,0.01,10.95,64436.97260372,True,False
2026-07-26T06:00:15+00:00,XRPUSD,0.01,10.95,1.0997911,True,False
2026-07-26T06:00:15+00:00,SOLUSD,0.01,10.95,75.0119809,True,False
2026-07-26T06:00:15+00:00,ETHUSD,0.00353,3.87,1882.50257315,True,False
2026-07-26T06:00:15+00:00,BTCUSD,0.01,10.95,64394.50467345,True,False
2026-07-26T06:21:56+00:00,XRPUSD,0.01,10.95,1.09599339,True,False
2026-07-26T06:21:56+00:00,SOLUSD,0.01,10.95,74.77835882,True,False
2026-07-26T06:21:56+00:00,ETHUSD,0.00368,4.03,1878.62619937,True,False
2026-07-26T06:21:56+00:00,BTCUSD,0.01,10.95,64286.76064815,True,False
2026-07-26T06:32:32+00:00,XRPUSD,0.01,10.95,1.09713742,True,False
2026-07-26T06:32:32+00:00,SOLUSD,0.01,10.95,74.79065385,True,False
2026-07-26T06:32:32+00:00,ETHUSD,0.00361,3.95,1879.20600079,True,False
2026-07-26T06:32:32+00:00,BTCUSD,0.01,10.95,64292.68769811,True,False
2026-07-26T06:43:07+00:00,XRPUSD,0.01,10.95,1.09844156,True,False
2026-07-26T06:43:07+00:00,SOLUSD,0.01,10.95,74.91222787,True,False
2026-07-26T06:43:07+00:00,ETHUSD,0.00355,3.89,1881.40790971,True,False
2026-07-26T06:43:07+00:00,BTCUSD,0.01,10.95,64350.41718633,True,False
2026-07-26T06:53:42+00:00,XRPUSD,0.01,10.95,1.10066153,True,False
2026-07-26T06:53:42+00:00,SOLUSD,0.01,10.95,75.05603358,True,False
2026-07-26T06:53:42+00:00,ETHUSD,0.00369,4.04,1883.18755828,True,False
2026-07-26T06:53:42+00:00,BTCUSD,0.01,10.95,64400.14530483,True,False
2026-07-26T07:04:18+00:00,XRPUSD,0.01,10.95,1.10056241,True,False
2026-07-26T07:04:18+00:00,SOLUSD,0.01,10.95,75.10857014,True,False
2026-07-26T07:04:18+00:00,ETHUSD,0.00391,4.28,1884.30096829,True,False
2026-07-26T07:04:18+00:00,BTCUSD,0.01,10.95,64423.23406645,True,False
2026-07-26T07:14:53+00:00,XRPUSD,0.01,10.95,1.10106819,True,False
2026-07-26T07:14:53+00:00,SOLUSD,0.01,10.95,75.02539101,True,False
2026-07-26T07:14:53+00:00,ETHUSD,0.00397,4.35,1883.76411789,True,False
2026-07-26T07:14:53+00:00,BTCUSD,0.01,10.95,64391.92289861,True,False
2026-07-26T07:25:28+00:00,XRPUSD,0.01,10.95,1.09927373,True,False
2026-07-26T07:25:28+00:00,SOLUSD,0.01,10.95,74.93332408,True,False
2026-07-26T07:25:28+00:00,ETHUSD,0.0039,4.27,1882.17284863,True,False
2026-07-26T07:25:28+00:00,BTCUSD,0.01,10.95,64339.83957846,True,False
2026-07-26T07:36:03+00:00,XRPUSD,0.01,10.95,1.09931386,True,False
2026-07-26T07:36:03+00:00,SOLUSD,0.01,10.95,74.96049329,True,False
2026-07-26T07:36:03+00:00,ETHUSD,0.00385,4.21,1881.11912993,True,False
2026-07-26T07:36:03+00:00,BTCUSD,0.01,10.95,64339.57876897,True,False
2026-07-26T07:46:38+00:00,XRPUSD,0.01,10.95,1.09879444,True,False
2026-07-26T07:46:38+00:00,SOLUSD,0.01,10.95,74.934182,True,False
2026-07-26T07:46:38+00:00,ETHUSD,0.00401,4.4,1880.53280621,True,False
2026-07-26T07:46:38+00:00,BTCUSD,0.01,10.95,64340.44191565,True,False
2026-07-26T07:57:13+00:00,XRPUSD,0.01,10.95,1.09861898,True,False
2026-07-26T07:57:13+00:00,SOLUSD,0.01,10.95,74.86132199,True,False
2026-07-26T07:57:13+00:00,ETHUSD,0.00441,4.83,1880.26771986,True,False
2026-07-26T07:57:13+00:00,BTCUSD,0.01,10.95,64336.3477542,True,False
2026-07-26T08:07:49+00:00,XRPUSD,0.01,10.95,1.0991734,True,False
2026-07-26T08:07:49+00:00,SOLUSD,0.01,10.95,74.89326771,True,False
2026-07-26T08:07:49+00:00,ETHUSD,0.00459,5.03,1879.23299484,True,False
2026-07-26T08:07:49+00:00,BTCUSD,0.01,10.95,64345.48537902,True,False
2026-07-26T08:18:26+00:00,XRPUSD,0.01,10.95,1.09966575,True,False
2026-07-26T08:18:26+00:00,SOLUSD,0.01,10.95,74.93675567,True,False
2026-07-26T08:18:26+00:00,ETHUSD,0.00471,5.16,1880.0439271,True,False
2026-07-26T08:18:26+00:00,BTCUSD,0.01,10.95,64384.11867292,True,False
2026-07-26T08:29:01+00:00,XRPUSD,0.01,10.95,1.0996155,True,False
2026-07-26T08:29:01+00:00,SOLUSD,0.01,10.95,74.90336888,True,False
2026-07-26T08:29:01+00:00,ETHUSD,0.0048,5.26,1879.24301488,True,False
2026-07-26T08:29:01+00:00,BTCUSD,0.01,10.95,64378.48128999,True,False
2026-07-26T08:39:40+00:00,XRPUSD,0.01,10.95,1.09944788,True,False
2026-07-26T08:39:40+00:00,SOLUSD,0.01,10.95,74.8735435,True,False
2026-07-26T08:39:40+00:00,ETHUSD,0.00486,5.32,1879.87817158,True,False
2026-07-26T08:39:40+00:00,BTCUSD,0.01,10.95,64380.5681141,True,False
2026-07-26T08:50:15+00:00,XRPUSD,0.01,10.95,1.09906658,True,False
2026-07-26T08:50:15+00:00,SOLUSD,0.01,10.95,74.96947996,True,False
2026-07-26T08:50:15+00:00,ETHUSD,0.00513,5.61,1880.82372024,True,False
2026-07-26T08:50:15+00:00,BTCUSD,0.01,10.95,64443.2199626,True,False
2026-07-26T09:00:49+00:00,XRPUSD,0.01,10.95,1.09978801,True,False
2026-07-26T09:00:49+00:00,SOLUSD,0.01,10.95,75.01030071,True,False
2026-07-26T09:00:49+00:00,ETHUSD,0.0054,5.92,1880.54314078,True,False
2026-07-26T09:00:49+00:00,BTCUSD,0.01,10.95,64459.81422388,True,False
2026-07-26T09:11:25+00:00,XRPUSD,0.01,10.95,1.10018398,True,False
2026-07-26T09:11:25+00:00,SOLUSD,0.01,10.95,75.01960827,True,False
2026-07-26T09:11:25+00:00,ETHUSD,0.00536,5.86,1881.29129933,True,False
2026-07-26T09:11:25+00:00,BTCUSD,0.01,10.95,64479.13786441,True,False
2026-07-26T09:22:00+00:00,XRPUSD,0.01,10.95,1.10096537,True,False
2026-07-26T09:22:00+00:00,SOLUSD,0.01,10.95,75.08294794,True,False
2026-07-26T09:22:00+00:00,ETHUSD,0.00522,5.72,1883.97014934,True,False
2026-07-26T09:22:00+00:00,BTCUSD,0.01,10.95,64525.1671326,True,False
2026-07-26T09:32:35+00:00,XRPUSD,0.01,10.95,1.09978024,True,False
2026-07-26T09:32:35+00:00,SOLUSD,0.01,10.95,75.05423626,True,False
2026-07-26T09:32:35+00:00,ETHUSD,0.00542,5.94,1882.88901132,True,False
2026-07-26T09:32:35+00:00,BTCUSD,0.01,10.95,64499.34983111,True,False
2026-07-26T09:43:10+00:00,XRPUSD,0.01,10.95,1.10026486,True,False
2026-07-26T09:43:10+00:00,SOLUSD,0.01,10.95,75.17118278,True,False
2026-07-26T09:43:10+00:00,ETHUSD,0.00548,6.0,1883.78492967,True,False
2026-07-26T09:43:10+00:00,BTCUSD,0.01,10.95,64526.06281445,True,False
2026-07-26T09:53:45+00:00,XRPUSD,0.01,10.95,1.0999403,True,False
2026-07-26T09:53:45+00:00,SOLUSD,0.01,10.95,75.10737412,True,False
2026-07-26T09:53:45+00:00,ETHUSD,0.00545,5.97,1883.25377111,True,False
2026-07-26T09:53:45+00:00,BTCUSD,0.01,10.95,64516.34113325,True,False
2026-07-26T10:04:20+00:00,XRPUSD,0.01,10.95,1.09996091,True,False
2026-07-26T10:04:20+00:00,SOLUSD,0.01,10.95,75.08241715,True,False
2026-07-26T10:04:20+00:00,ETHUSD,0.00536,5.87,1883.1691556,True,False
2026-07-26T10:04:20+00:00,BTCUSD,0.01,10.95,64495.41564546,True,False
2026-07-26T10:14:55+00:00,XRPUSD,0.01,10.95,1.10037578,True,False
2026-07-26T10:14:55+00:00,SOLUSD,0.01,10.95,75.15505787,True,False
2026-07-26T10:14:55+00:00,ETHUSD,0.00536,5.87,1884.05650011,True,False
2026-07-26T10:14:55+00:00,BTCUSD,0.01,10.95,64490.77328692,True,False
2026-07-26T10:25:30+00:00,XRPUSD,0.01,10.95,1.1015119,True,False
2026-07-26T10:25:30+00:00,SOLUSD,0.01,10.95,75.15716787,True,False
2026-07-26T10:25:30+00:00,ETHUSD,0.00538,5.89,1884.94133205,True,False
2026-07-26T10:25:30+00:00,BTCUSD,0.01,10.95,64510.11774292,True,False
2026-07-26T10:36:06+00:00,XRPUSD,0.01,10.95,1.10078129,True,False
2026-07-26T10:36:06+00:00,SOLUSD,0.01,10.95,75.17976578,True,False
2026-07-26T10:36:06+00:00,ETHUSD,0.00538,5.89,1885.9021226,True,False
2026-07-26T10:36:06+00:00,BTCUSD,0.01,10.95,64520.85240171,True,False
2026-07-26T10:46:41+00:00,XRPUSD,0.01,10.95,1.10135384,True,False
2026-07-26T10:46:41+00:00,SOLUSD,0.01,10.95,75.24389424,True,False
2026-07-26T10:46:41+00:00,ETHUSD,0.00553,6.06,1885.72955682,True,False
2026-07-26T10:46:41+00:00,BTCUSD,0.01,10.95,64548.26163331,True,False
2026-07-26T10:57:16+00:00,XRPUSD,0.01,10.95,1.10048177,True,False
2026-07-26T10:57:16+00:00,SOLUSD,0.01,10.95,75.11587498,True,False
2026-07-26T10:57:16+00:00,ETHUSD,0.0056,6.14,1884.39397237,True,False
2026-07-26T10:57:16+00:00,BTCUSD,0.01,10.95,64493.19486461,True,False
2026-07-26T11:18:44+00:00,XRPUSD,0.01,10.95,1.10113137,True,False
2026-07-26T11:18:44+00:00,SOLUSD,0.01,10.95,75.09618342,True,False
2026-07-26T11:18:44+00:00,ETHUSD,0.0058,6.35,1886.78723402,True,False
2026-07-26T11:18:44+00:00,BTCUSD,0.01,10.95,64499.15815286,True,False
2026-07-26T11:29:20+00:00,XRPUSD,0.01,10.95,1.10118622,True,False
2026-07-26T11:29:20+00:00,SOLUSD,0.01,10.95,75.07343487,True,False
2026-07-26T11:29:20+00:00,ETHUSD,0.00592,6.49,1886.25375555,True,False
2026-07-26T11:29:20+00:00,BTCUSD,0.01,10.95,64486.26359784,True,False
2026-07-26T11:39:56+00:00,XRPUSD,0.01,10.95,1.10102564,True,False
2026-07-26T11:39:56+00:00,SOLUSD,0.01,10.95,75.01424445,True,False
2026-07-26T11:39:56+00:00,ETHUSD,0.00598,6.54,1886.61917965,True,False
2026-07-26T11:39:56+00:00,BTCUSD,0.01,10.95,64477.29900611,True,False
2026-07-26T11:50:32+00:00,XRPUSD,0.01,10.95,1.10064009,True,False
2026-07-26T11:50:32+00:00,SOLUSD,0.01,10.95,74.93587076,True,False
2026-07-26T11:50:32+00:00,ETHUSD,0.00588,6.43,1885.95957515,True,False
2026-07-26T11:50:32+00:00,BTCUSD,0.01,10.95,64493.57289147,True,False
2026-07-26T12:01:07+00:00,XRPUSD,0.01,10.95,1.10083764,True,False
2026-07-26T12:01:07+00:00,SOLUSD,0.01,10.95,74.93964087,True,False
2026-07-26T12:01:07+00:00,ETHUSD,0.0057,6.24,1884.84822979,True,False
2026-07-26T12:01:07+00:00,BTCUSD,0.01,10.95,64490.48448023,True,False
2026-07-26T12:11:43+00:00,XRPUSD,0.01,10.95,1.10129079,True,False
2026-07-26T12:11:43+00:00,SOLUSD,0.01,10.95,75.00431626,True,False
2026-07-26T12:11:43+00:00,ETHUSD,0.00566,6.19,1887.4522893,True,False
2026-07-26T12:11:43+00:00,BTCUSD,0.01,10.95,64560.14483752,True,False
2026-07-26T12:22:17+00:00,XRPUSD,0.01,10.95,1.10048706,True,False
2026-07-26T12:22:17+00:00,SOLUSD,0.01,10.95,74.91363114,True,False
2026-07-26T12:22:17+00:00,ETHUSD,0.0052,5.7,1887.37772411,True,False
2026-07-26T12:22:17+00:00,BTCUSD,0.01,10.95,64535.99666748,True,False
2026-07-26T12:32:53+00:00,XRPUSD,0.01,10.95,1.10110812,True,False
2026-07-26T12:32:53+00:00,SOLUSD,0.01,10.95,74.95487661,True,False
2026-07-26T12:32:53+00:00,ETHUSD,0.00501,5.48,1888.59364847,True,False
2026-07-26T12:32:53+00:00,BTCUSD,0.01,10.95,64538.203824,True,False
